intron	gene	TPM	PSI	intron_position	intron_length	intron_type	ss5_maxEnt	ss3_maxEnt	contains_enhancer	upexon_length	downexon_length	three_length	ie_count_5m	ie_count_10m	ie_count_20m	ee_count_5m	ee_count_10m	ee_count_20m	halflife	halflife_error	accuracy
chrX:17743809:17743843:-@chrX:17743941:17744101:-	FBgn0030873	55.52458	0.035	NA	98	RI	NA	NA	0	160	34	1700	28	32	17	14	27	41	4.740625	0.120231896024369	NA
chrX:22415331:22415517:+@chrX:22415655:22415944:+	FBgn0039965	61.65577	0.025	1	138	CI	10.47	NA	0	186	289	2767	17	12	13	22	39	64	2.3140625	0.0512366896301646	0.0333333333333333
chr2L:2041647:2042569:+@chr2L:2042653:2042851:+	FBgn0003557	39.33013	0.01	5	84	RI	8.56	7.27	0	922	198	1719	36	44	30	17	72	101	3.4609375	0.0422246372357637	0.0344827586206897
chr3R:5982298:5982683:+@chr3R:5982739:5983152:+	FBgn0086359	6.01305	0.055	6	56	RI	5.89	3.78	0	385	413	2117	8	5	1	3	6	17	2.484375	0.182704795997447	0.25
chr3R:1512763:1513091:+@chr3R:1522749:1523207:+	FBgn0261261	8.759792	0.045	2	9658	CI	8.88	6.86	0	328	458	15810	4	2	1	6	12	15	2.53046875	1.15492903923999	0.0833333333333333
chr3R:17844502:17844549:-@chr3R:17844714:17845104:-	FBgn0038922	67.33926	0.01	1	165	CI	7.82	10.08	0	390	47	2436	28	16	17	27	46	66	2.728125	0.0947978281107654	0.027027027027027
chr2R:4049184:4049729:-@chr2R:4049791:4049933:-	FBgn0033272	49.107	0.015	4	62	CI	2.13	7.26	0	142	545	545	11	15	6	23	35	64	1.5939453125	0.0193194242407685	0.0344827586206897
chr3R:18513264:18514122:-@chr3R:18514175:18515736:-	FBgn0039003	27.06547	0.025	3	53	CI	10.86	5.73	0	1561	858	858	21	23	16	20	50	71	2.549609375	0.051234989604267	0.04
chr2R:7467022:7467488:-@chr2R:7467554:7467675:-	FBgn0033636	28.83805	0.005	NA	66	CI	NA	NA	0	121	466	2498	12	11	2	50	87	124	0.6796875	0.0380477795851283	NA
chrX:13478190:13478430:+@chrX:13478894:13479073:+	FBgn0086674	9.173432	0.025	5	464	CI	7.35	NA	0	240	179	8363	8	2	0	5	6	10	2.30546875	0.399983732104633	0.142857142857143
chrX:11493871:11494359:+@chrX:11498345:11498706:+	FBgn0030318	43.2394	0.08	1	3986	CI	9.79	NA	0	488	361	1976	33	13	4	28	24	46	2.11875	0.0713214169825537	0.0256410256410256
chr2L:21311753:21312043:+@chr2L:21312125:21312208:+	FBgn0000370	617.9397	0.16	2	82	CI	4.88	-2.61	0	290	83	7402	195	206	2	156	214	240	2.934375	0.0744529838155943	0.00248756218905473
chr2L:22817892:22818062:+@chr2L:22818113:22818230:+	FBgn0002566	51.89366	0.02	3	51	CI	8.4	7.3	0	170	117	17754	50	43	40	111	150	254	3.365625	0.14402374297895	0.008
chr3L:7377749:7378081:+@chr3L:7378150:7378374:+	FBgn0016983	67.00518	0.01	7	69	CI	6.33	10.51	0	332	224	587	9	10	3	59	87	161	0.4986328125	0.00934524901750716	0.0144927536231884
chr3L:5754085:5754218:+@chr3L:5754274:5754986:+	FBgn0016756	81.71064	0.055	NA	56	CI	NA	NA	0	133	712	712	27	20	11	12	44	63	2.42421875	0.0690300802370898	NA
chr2L:15066937:15067689:-@chr2L:15067953:15068078:-	FBgn0024183	174.4793	0.02	1	264	CI	6.12	9.6	0	125	752	4758	16	21	37	33	50	104	3.40078125	0.0467521538422444	0.00813008130081301
chrX:13644619:13646055:-@chrX:13648863:13649439:-	FBgn0030520	82.01035	0.01	1	2808	CI	9.66	NA	0	576	1436	6445	44	37	54	97	134	186	2.869921875	0.0677854628800644	0.00666666666666667
chr2L:11849958:11850048:+@chr2L:11850390:11851551:+	FBgn0032382	20.07746	0.02	1	342	CI	8.7	5.3	0	90	1161	2491	22	8	3	10	14	14	3.08984375	0.261241934538743	0.0625
chr2L:10331747:10331930:+@chr2L:10331988:10332674:+	FBgn0032222	69.7284	0.09	2	58	RI	5.61	8.89	0	183	686	1141	80	104	86	23	52	97	8.20625	0.106755111901495	0.0277777777777778
chr2L:4384085:4385259:-@chr2L:4385316:4385822:-	FBgn0031598	12.1113	0.08	2	57	RI	8.46	10.61	0	506	1174	2334	29	26	10	24	35	65	2.773046875	0.0997080971842168	0.04
chr2L:20336287:20336404:+@chr2L:20336464:20336549:+	FBgn0003475	31.309214	0.02	5	60	CI	11.01	-0.02	0	117	85	11922	28	26	9	102	146	230	1.512890625	0.0638642341846053	0.00900900900900901
chr2L:814243:815221:-@chr2L:815275:815412:-	FBgn0031281	8.822721	0.025	NA	54	CI	NA	NA	0	137	978	1907	41	22	16	48	57	94	2.22109375	0.0375280430807365	NA
chrX:11711269:11712049:+@chrX:11717316:11718511:+	FBgn0266019	7.577769	0.15	NA	5267	CI	NA	NA	1	780	1195	14177	10	1	5	49	62	67	1.1095703125	1.14657522221339	NA
chr3R:4829739:4829797:+@chr3R:4829864:4830173:+	FBgn0037652	108.8458	0.135	1	67	CI	9.77	3.34	0	58	309	1189	81	106	97	62	114	217	4.50546875	0.0277431153090025	0.0169491525423729
chr2R:19755576:19755735:-@chr2R:19755985:19756126:-	FBgn0025352	124.426	0.025	1	250	CI	10.47	4.95	0	141	159	1564	49	57	69	84	100	175	3.58984375	0.0322351498449313	0.0104166666666667
chr3L:12739998:12740303:-@chr3L:12740375:12740854:-	FBgn0010235	82.98284	0.01	4	72	RI	9.43	7.79	0	479	305	587	23	11	10	39	69	96	1.2470703125	0.0193018318567503	0.0185185185185185
chr2L:21668106:21668236:-@chr2L:21668293:21669238:-	FBgn0032957	17.86084	0.02	4	57	CI	9.25	3.97	0	945	130	4430	24	16	5	21	68	92	1.77890625	0.106128306790272	0.0454545454545455
chr2R:15249475:15249567:+@chr2R:15249629:15250629:+	FBgn0034436	44.57843	0.02	NA	62	CI	NA	NA	0	92	1000	1000	9	7	12	25	61	78	1.2716796875	0.0232481135944142	NA
chr2R:17372569:17373592:+@chr2R:17373649:17373775:+	FBgn0026369	27.2803	0.015	5	57	RI	9.65	6.15	0	1023	126	963	18	10	15	30	70	89	1.532421875	0.0258670005042697	0.0277777777777778
chr3R:1198314:1199897:-@chr3R:1199955:1200112:-	FBgn0086695	20.2941	0.035	2	58	CI	7.97	8.2	0	157	1583	1583	9	12	4	20	34	53	1.4734375	0.0508016785832417	0.04
chr2R:1901415:1902927:-@chr2R:1903082:1903194:-	FBgn0000043	853.802	0.005	1	155	CI	10.57	11.42	0	112	1512	1512	515	382	274	1155	1848	2761	1.32109375	0.00534473091427499	0.000715307582260372
chr2R:6007556:6007863:+@chr2R:6007917:6008956:+	FBgn0033486	30.57115	0.01	5	54	RI	10.67	10.03	0	307	1039	1039	13	8	4	9	44	54	1.4453125	0.086040037076603	0.0666666666666667
chrX:21898204:21898384:+@chrX:21898500:21898697:+	FBgn0027279	52.02699	0.005	6	116	CI	8.68	NA	0	180	197	11465	14	3	5	42	50	53	1.509375	0.747757403206519	0.0158730158730159
chr2R:1130980:1131105:-@chr2R:1133457:1133623:-	FBgn0053554	21.40808	0.075	3	2352	CI	9.82	4.51	0	166	125	65635	30	18	4	217	213	198	2.628125	0.187075909281054	0.0036231884057971
chrX:3849576:3850005:-@chrX:3850082:3850278:-	FBgn0029688	43.86534	0.03	9	77	CI	7	NA	0	196	429	429	49	46	24	33	70	95	2.979296875	0.0466983251815446	0.0263157894736842
chr2R:17092515:17092804:+@chr2R:17092866:17093046:+	FBgn0265191	67.08003	0	3	62	CI	9.49	9.59	0	289	180	5460	12	3	1	63	65	93	0.51650390625	0.0317645624361144	0.0138888888888889
chr2L:6451618:6451736:-@chr2L:6451797:6452055:-	FBgn0031814	6.01471	0.04	3	61	RI	9.27	7.64	0	258	118	3272	15	11	3	19	69	87	1.2681640625	0.0769503819836841	0.0476190476190476
chr3R:14806092:14806350:-@chr3R:14806407:14806473:-	FBgn0038666	27.01473	0.055	3	57	CI	8.02	6.31	0	66	258	1648	7	5	6	17	32	41	1.41640625	0.0692753274554458	0.0384615384615385
chr2L:4394196:4394489:+@chr2L:4394545:4395178:+	FBgn0022153	22.44664	0.025	1	56	CI	10.03	3.82	0	293	633	5942	22	23	27	45	48	64	4.03203125	0.0752709587483963	0.0196078431372549
chr3L:5490623:5491659:-@chr3L:5491828:5492058:-	FBgn0035608	619.901	0.01	1	169	CI	7.88	9.54	0	230	1036	1036	2	6	4	248	338	506	0.09110107421875	0.00749792842411578	0.00340136054421769
chr3L:20364772:20365119:-@chr3L:20365180:20365389:-	FBgn0001247	34.6456	0.005	13	61	CI	8.68	10.04	0	209	347	347	31	17	17	32	85	101	1.7208984375	0.0224665414204865	0.03125
chr3L:2609735:2611159:-@chr3L:2611316:2611557:-	FBgn0011828	110.7436	0.055	NA	157	CI	NA	NA	0	241	1424	9704	32	40	42	42	63	88	5.4765625	0.155818501410919	NA
chr2R:20881535:20881839:-@chr2R:20881930:20884669:-	FBgn0265434	233.4394	0.01	9	91	CI	10.1	4.64	0	2739	304	3746	19	23	6	76	96	154	1.103125	0.0249029692527652	0.0113636363636364
chr4:638974:639102:+@chr4:639162:639257:+	FBgn0025936	24.42319	0.02	9	60	RI	11.78	2.31	0	128	95	3934	39	19	5	44	91	113	1.523828125	0.0557581973889344	0.0178571428571429
chr3R:5381726:5382260:+@chr3R:5382327:5382492:+	FBgn0037709	23.3103	0.025	2	67	CI	5.91	6.8	0	534	165	1171	11	27	16	6	34	63	3.3046875	0.081534218852323	0.0416666666666667
chr3R:6692531:6692682:-@chr3R:6694161:6694364:-	FBgn0037847	41.46108	0.075	1	1479	CI	10.67	-5.28	0	203	151	3605	3	4	5	17	10	32	1.8943359375	0.0490181372328425	0.037037037037037
chr3R:12864982:12865008:-@chr3R:12865069:12865228:-	FBgn0038470	20.19252	0.045	4	61	CI	5.73	10.49	0	159	26	2892	12	13	4	27	27	61	1.737890625	0.0442397255903843	0.0416666666666667
chr3R:474898:475489:+@chr3R:476307:476456:+	FBgn0087013	175.5092	0.065	NA	818	RI	NA	NA	1	591	149	4039	183	130	99	211	336	426	2.8203125	0.0388397293608351	NA
chr3L:17419010:17419179:+@chr3L:17419239:17419382:+	FBgn0040793	710.272	0.005	3	60	CI	9.77	5.68	0	169	143	143	35	45	45	166	177	315	1.3482421875	0.00829127187124466	0.00558659217877095
chrX:6730714:6731062:+@chrX:6731134:6731573:+	FBgn0263968	11.1417	0.015	NA	72	CI	NA	NA	0	348	439	1021	11	9	10	22	46	58	1.621484375	0.0297933625136505	NA
chr3R:1619030:1619298:-@chr3R:1619363:1619790:-	FBgn0037378	74.5531	0.045	2	65	CI	10.49	9.33	0	427	268	268	26	20	18	16	26	34	4.6921875	0.0714809833363576	0.04
chr3L:13016583:13016625:+@chr3L:13016832:13016966:+	FBgn0260441	3512.34	0.105	2	207	CI	7.65	7.52	0	42	134	1030	130	104	70	871	900	1366	0.6607421875	0.00622540189849162	0.000964320154291225
chr3R:19994196:19994525:-@chr3R:19994579:19994776:-	FBgn0039160	133.544	0	3	54	RI	7.69	4.13	0	197	329	1128	20	18	14	67	81	169	1.144140625	0.0243458595956024	0.00934579439252336
chr2R:5468771:5468922:+@chr2R:5468991:5469352:+	FBgn0033426	23.73029	0.035	6	69	RI	9.63	2.92	0	151	361	361	48	34	16	12	43	84	2.920703125	0.0384938866631881	0.0714285714285714
chr2L:5950125:5951819:+@chr2L:5951877:5951997:+	FBgn0031752	16.98277	0.025	3	58	CI	9.84	2.67	0	1694	120	3358	34	19	12	26	58	78	2.362109375	0.0561317840531511	0.0344827586206897
chr2R:17031050:17031641:+@chr2R:17031706:17032010:+	FBgn0021872	673.4822	0.025	1	65	CI	9.72	5.33	0	591	304	1549	280	216	138	724	1370	1896	1.069140625	0.00977482205809196	0.00127388535031847
chr3R:7715313:7715767:+@chr3R:7715865:7717080:+	FBgn0051368	13.91878	0.02	5	98	CI	9.49	10.48	0	454	1215	2239	11	5	3	13	37	40	1.3298828125	0.067651518631072	0.0769230769230769
chr3L:1339460:1341861:-@chr3L:1341928:1342069:-	FBgn0035213	74.32822	0.03	2	67	CI	8.2	11.2	0	141	2401	2401	53	46	55	85	151	234	2.3546875	0.0260215091256153	0.01
chrX:19593853:19595521:-@chrX:19595577:19595788:-	FBgn0031060	14.82592	0.045	1	56	CI	10.9	NA	0	211	1668	1668	7	5	18	7	5	15	8.928125	0.255000513279882	0.125
chr3R:10716056:10716148:+@chr3R:10716418:10716624:+	FBgn0038271	296.0596	0.015	2	270	RI	9.72	6.52	1	92	206	1691	79	88	81	73	112	162	4.690625	0.0532932544160547	0.0099009900990099
chr2L:6480929:6481250:+@chr2L:6481983:6486111:+	FBgn0031820	5.42568	0.05	1	733	CI	7.96	5.4	1	321	4128	5593	13	11	10	16	21	32	3.7046875	0.196653193642713	0.0555555555555556
chr2L:8368758:8369030:+@chr2L:8369223:8369560:+	FBgn0260439	247.9357	0.06	NA	193	CI	NA	NA	0	272	337	867	42	68	41	58	144	220	2.2703125	0.0304414440944362	NA
chr2L:21660123:21661200:+@chr2L:21661348:21661465:+	FBgn0032956	91.8957	0.03	4	148	CI	9.49	5.59	0	1077	117	2350	36	30	25	94	259	322	1.056640625	0.0217732415091795	0.00961538461538462
chr3L:21295580:21296649:-@chr3L:21297010:21297145:-	FBgn0037070	39.87083	0.015	1	361	CI	9.09	7.29	0	135	1069	1764	13	13	11	17	22	33	3.37734375	0.101468481121641	0.0416666666666667
chr2R:19561809:19561865:+@chr2R:19561937:19562142:+	FBgn0266377	43.92256	0.01	6	72	CI	10.22	7.44	0	56	205	6430	7	3	3	26	67	106	0.75078125	0.0522383110928496	0.04
chr3R:21040047:21040654:-@chr3R:21040717:21040910:-	FBgn0039291	53.649	0.01	1	63	CI	10.77	5.23	0	193	607	607	14	16	14	35	53	105	1.552734375	0.0202843208149931	0.025
chr3L:17614201:17614352:-@chr3L:17614410:17614605:-	FBgn0036740	224.5068	0.01	NA	58	CI	NA	NA	0	195	151	1129	20	27	31	120	169	368	0.91630859375	0.0133030770651803	NA
chr3R:6133528:6134839:-@chr3R:6134904:6135420:-	FBgn0037807	105.6484	0.005	3	65	CI	8.83	8.07	0	516	1311	1311	19	19	4	98	120	141	0.6978515625	0.00940499487663641	0.00917431192660551
chr3R:23530312:23531109:-@chr3R:23531186:23531573:-	FBgn0039543	10.51452	0.04	NA	77	CI	NA	NA	0	387	797	2008	1	4	1	6	12	22	1.097265625	0.10403694722455	NA
chrX:7180799:7181131:+@chrX:7181205:7181378:+	FBgn0029942	48.09626	0.02	NA	74	RI	NA	NA	0	332	173	945	10	14	5	11	25	54	1.962109375	0.0549659831883441	NA
chr3R:19886733:19886988:+@chr3R:19887045:19887349:+	FBgn0040283	86.892	0.015	6	57	RI	9.72	6.86	0	255	304	1492	56	40	28	45	112	177	2.167578125	0.0411191237147564	0.0178571428571429
chr3R:19822314:19822427:+@chr3R:19822488:19822739:+	FBgn0051184	272.2544	0.01	2	61	CI	9.3	4.86	0	113	251	251	22	22	15	56	74	186	1.258984375	0.0203438176708851	0.0125
chrX:4263207:4263420:+@chrX:4263486:4263639:+	FBgn0029706	20.2745	0.025	3	66	CI	8.68	NA	0	213	153	1683	8	4	3	11	16	32	1.5359375	0.0839188415184907	0.0714285714285714
chr2L:14344183:14344416:+@chr2L:14344481:14345795:+	FBgn0028916	9.011446	0.02	NA	65	CI	NA	NA	0	233	1314	1314	12	8	1	19	32	33	1.160546875	0.0372043740165527	NA
chr2L:5272986:5273097:-@chr2L:5273161:5273554:-	FBgn0000228	12.3702513	0.045	NA	64	RI	NA	NA	0	393	111	1369	5	1	1	4	8	6	1.737109375	0.172989579726671	NA
chrX:5978824:5982246:-@chrX:5982305:5984234:-	FBgn0029840	8.422557	0.035	1	59	CI	11.08	NA	0	1929	3422	5579	12	10	11	47	58	62	1.747265625	0.0525099875017591	0.0178571428571429
chr3R:20679598:20679808:+@chr3R:20679947:20680591:+	FBgn0039234	73.71168	0.05	NA	139	CI	NA	NA	0	210	644	644	17	14	10	20	37	39	2.4984375	0.0508188170671493	NA
chrX:9047271:9048273:-@chrX:9048413:9048718:-	FBgn0004828	949.12287	0	2	140	RI	9.22	NA	1	305	1002	1717	53	41	29	305	332	473	0.7779296875	0.00951200616651656	0.00264550264550265
chr3L:14033164:14033694:+@chr3L:14034527:14034622:+	FBgn0026418	125.2449	0.025	4	833	SEflanking	10.03	8.95	0	530	95	2259	64	42	20	158	283	391	1.01640625	0.0162017052442383	0.00520833333333333
chr4:232265:232420:+@chr4:232480:232608:+	FBgn0024811	76.86741	0.04	NA	60	CI	NA	NA	0	155	128	1311	19	16	13	28	55	78	1.898828125	0.0613876746946063	NA
chr3L:16836203:16836478:+@chr3L:16836610:16836830:+	FBgn0036666	140.003	0.035	4	132	CI	8.59	4.3	0	275	220	1075	40	46	33	45	82	128	2.861328125	0.0358274091214762	0.0181818181818182
chr3R:5601435:5602407:+@chr3R:5602468:5602727:+	FBgn0037751	10.5699	0.065	2	61	CI	9.86	10.15	0	972	259	1197	8	8	15	5	8	19	6.6515625	0.226811644620413	0.125
chr2R:20855968:20856574:-@chr2R:20856641:20856747:-	FBgn0002607	4338.136	0.09	2	67	CI	8.4	7.89	0	106	606	1174	128	120	113	1293	1429	2108	0.558203125	0.00332096666860517	0.000668896321070234
chr2R:7509122:7509976:-@chr2R:7510036:7511407:-	FBgn0033638	6.76573	0.02	5	60	RI	10.67	4.56	0	1371	854	2992	34	12	15	23	60	75	2.316796875	0.103334435898016	0.03125
chr3R:2207404:2207991:+@chr3R:2208050:2208326:+	FBgn0010282	61.952	0.015	3	59	CI	7.36	8.04	0	587	276	276	9	12	13	28	57	119	1.198046875	0.0201778310132737	0.08
chrX:12802019:12802721:-@chrX:12802969:12803213:-	FBgn0030434	55.8769	0.01	2	248	CI	6.75	NA	0	244	702	702	14	7	8	19	36	82	1.35546875	0.0309124908231982	0.0416666666666667
chr2R:10060089:10060188:+@chr2R:10060252:10060428:+	FBgn0033906	306.9693	0.005	NA	64	CI	NA	NA	0	99	176	251	47	36	20	139	200	324	0.93828125	0.00854220256830064	NA
chr3R:20065542:20066766:+@chr3R:20066840:20066922:+	FBgn0043884	33.22647	0.03	10	74	CI	9.63	0.04	0	1224	82	9130	132	67	47	93	148	135	4.61875	0.151289308482494	0.00819672131147541
chr3R:1095838:1099804:-@chr3R:1099871:1100040:-	FBgn0013576	85.95387	0.045	NA	67	CI	NA	NA	0	169	3966	3966	26	19	25	35	80	139	2.1734375	0.0899190977072556	NA
chr3L:23321814:23322498:-@chr3L:23322986:23323189:-	FBgn0010215	105.0085	0.1	4	488	CI	9.54	4.88	0	203	684	10752	37	43	25	40	83	116	3.97734375	0.170667793270207	0.0188679245283019
chr2R:19797201:19797332:+@chr2R:19799200:19799391:+	FBgn0261794	117.6166	0.15	2	1868	CI	6.95	8.06	0	131	191	13389	91	82	42	83	147	177	4.73515625	0.165306050992671	0.00694444444444444
chrX:2607529:2607654:-@chrX:2607711:2607993:-	FBgn0024998	18.8109	0.075	1	57	CI	9.93	NA	0	282	125	1865	16	25	21	14	27	62	3.94375	0.070850098065859	0.04
chr3R:26289137:26290003:+@chr3R:26290429:26291039:+	FBgn0039774	195.0347	0	4	426	RI	9.25	3.9	0	866	610	1029	46	14	14	56	88	122	1.42578125	0.0235450458633222	0.0144927536231884
chr3R:3322446:3322596:-@chr3R:3322775:3323087:-	FBgn0015577	27.5453	0.055	2	179	CI	7.8	6.46	0	312	150	2953	27	14	11	79	186	238	0.826171875	0.0310317424296731	0.0102040816326531
chr2R:11745257:11745515:-@chr2R:11745695:11746398:-	FBgn0022160	42.86812	0.01	7	180	CI	9.6	5.77	0	703	258	258	12	10	3	14	37	62	1.25546875	0.0238943822099166	0.0555555555555556
chr2L:2735814:2736430:+@chr2L:2737032:2737321:+	FBgn0031449	41.69438	0.08	NA	602	CI	NA	NA	0	616	289	2798	29	11	8	13	71	89	1.803125	0.103326108946573	NA
chr2L:5051637:5052314:-@chr2L:5052655:5052780:-	FBgn0022023	386.0849	0.01	NA	341	CI	NA	NA	0	125	677	1121	100	57	65	211	317	415	1.509765625	0.0132960656997235	NA
chr2L:16621836:16622841:+@chr2L:16634726:16634776:+	FBgn0259735	25.9455	0.125	3	11885	CI	11.45	11.27	0	1005	50	28492	44	39	21	79	97	100	5.5828125	0.430915731965724	0.0428571428571429
chrX:21904472:21904705:+@chrX:21905205:21905769:+	FBgn0027279	52.02699	0.015	NA	500	CI	NA	NA	0	233	564	4760	6	6	4	13	13	34	2.190625	0.143243542128969	NA
chr3R:1064176:1064919:-@chr3R:1065214:1065341:-	FBgn0260462	259.8659	0	3	295	RI	7.47	6.94	0	127	743	1546	26	30	9	119	140	195	0.9201171875	0.0138198220325475	0.0075187969924812
chr2R:5059983:5060750:-@chr2R:5060811:5060979:-	FBgn0015477	30.9523	0.02	12	61	CI	9.25	7.07	0	168	767	5482	19	5	7	49	64	56	1.3962890625	0.0942998649616877	0.0149253731343284
chr2R:9957453:9957784:-@chr2R:9957857:9957982:-	FBgn0040752	21.98655	0.015	4	73	CI	11.08	2.88	0	125	331	9823	20	19	11	97	186	229	1.09140625	0.0624053102152017	0.00961538461538462
chr2R:1652993:1653124:+@chr2R:1653185:1653384:+	FBgn0266580	152.0432	0.005	6	61	CI	10.75	4.99	0	131	199	8644	93	64	35	360	668	716	1.10546875	0.0258653208903599	0.00571428571428571
chr2R:12213324:12213569:-@chr2R:12213640:12213778:-	FBgn0262511	106.0137	0.01	NA	71	CI	NA	NA	0	138	245	1251	15	11	7	16	32	46	2.00625	0.0546882014153927	NA
chr3R:12897354:12898239:-@chr3R:12898304:12898397:-	FBgn0038473	107.025	0	1	65	CI	9.35	4.8	0	93	885	1994	79	74	84	279	522	777	1.142578125	0.0157146004098975	0.00285714285714286
chrX:7628956:7629368:+@chrX:7629797:7630512:+	FBgn0029959	63.4403	0.11	NA	429	CI	NA	NA	0	412	715	992	16	28	30	6	10	47	6.8375	0.145599235471178	NA
chr2L:111907:112019:+@chr2L:112690:113369:+	FBgn0005278	152.301521004581	0.045	6	671	SEflanking	5.29	4.06	0	112	679	1742	61	29	18	65	115	156	1.725	0.0169795361188077	0.0120481927710843
chr3R:11094384:11094733:+@chr3R:11094803:11095062:+	FBgn0038312	18.6435	0.035	1	70	CI	10.06	5.08	0	349	259	1451	10	14	14	8	39	56	2.6328125	0.144100192405801	0.0769230769230769
chr2R:5155160:5155481:-@chr2R:5171333:5171634:-	FBgn0020621	18.42947	0.175	2	15852	CI	10.67	12.34	2	301	321	15666	38	11	5	57	104	131	2.11796875	0.170329302815368	0.0714285714285714
chrX:16274571:16274794:+@chrX:16274860:16275815:+	FBgn0004598	24.9109750008102	0.035	NA	66	CI	NA	NA	0	223	955	955	29	24	9	20	53	78	2.0609375	0.0394068158497571	NA
chr3L:18991608:18991951:-@chr3L:18992046:18993342:-	FBgn0036838	31.7183	0.03	2	95	CI	9.73	10.64	0	1296	343	976	38	42	33	18	56	117	3.41328125	0.048677737157006	0.0285714285714286
chr2R:17038488:17038589:-@chr2R:17041390:17041671:-	FBgn0050389	22.83432	0.005	7	2801	CI	11.81	7.78	0	281	101	2819	16	7	3	35	79	90	0.8806640625	0.049874045354109	0.027027027027027
chr2L:108089:108226:+@chr2L:108588:108809:+	FBgn0005278	152.301521004581	0.14	NA	362	CI	NA	NA	1	137	221	5844	94	104	102	117	215	403	3.3296875	0.0700588112475521	NA
chr2L:4386182:4386705:-@chr2L:4386764:4387070:-	FBgn0261976	23.59151	0.01	NA	59	CI	NA	NA	0	306	523	523	2	5	15	11	29	40	2.2890625	0.0263726926480327	NA
chr3R:5091840:5092251:-@chr3R:5092318:5092626:-	FBgn0010803	82.3258	0.01	1	67	CI	5.17	3.69	0	308	411	1502	46	52	39	69	109	180	2.490625	0.0312898576656312	0.0263157894736842
chr3R:23428736:23428893:-@chr3R:23428973:23429209:-	FBgn0039528	16.0338	0.055	2	80	CI	9.6	7.25	0	236	157	5608	24	9	2	14	22	20	2.64765625	0.203031428768327	0.04
chr2R:16495175:16495338:-@chr2R:16495399:16495512:-	FBgn0050147	8.13335	0.05	7	61	RI	8.56	9.56	0	113	163	952	8	5	4	3	16	13	2.946875	0.150611276172857	0.111111111111111
chr2L:11272685:11276075:+@chr2L:11276137:11276337:+	FBgn0040233	8.43188	0.09	5	62	CI	10.65	7.75	0	3390	200	1709	19	13	13	9	43	70	2.376171875	0.103014921784385	0.0833333333333333
chr3R:20696924:20697875:-@chr3R:20697941:20698133:-	FBgn0039240	20.32348	0.08	NA	66	CI	NA	NA	0	192	951	951	14	11	15	6	17	41	3.7828125	0.156306332076334	NA
chrX:14924619:14924880:+@chrX:14924944:14925101:+	FBgn0052594	31.78312	0.02	2	64	CI	10.91	NA	0	261	157	11149	14	10	8	58	115	92	1.3875	0.0597062216130409	0.0119047619047619
chr3R:1045921:1046192:+@chr3R:1046258:1046407:+	FBgn0037297	31.70564	0.045	3	66	RI	2.76	11.75	0	271	149	1012	11	6	8	11	14	18	3.69453125	0.119849934877709	0.05
chr2R:20915226:20916007:+@chr2R:20916065:20916414:+	FBgn0004055	81.5142311	0.01	3	58	CI	10.24	1.58	0	781	349	3195	2	1	0	14	17	26	0.36171875	0.0609622220484936	0.05
chrX:20298827:20299021:-@chrX:20299078:20299199:-	FBgn0031115	30.42949	0.035	4	57	RI	4.42	NA	0	121	194	583	19	17	16	6	14	49	4.065625	0.0988770911028701	0.333333333333333
chr2R:5005422:5005662:+@chr2R:5005720:5005954:+	FBgn0003612	59.7259058	0.005	3	58	CI	6.43	3.31	0	240	234	3785	28	29	23	59	96	123	2.16015625	0.061632763590018	0.0166666666666667
chr2R:20086800:20087211:+@chr2R:20087268:20087389:+	FBgn0034989	23.7448	0.045	3	57	RI	5.26	-1.99	0	411	121	2442	8	5	3	31	46	73	0.7744140625	0.0431675728760478	0.0344827586206897
chr2R:5319995:5320569:+@chr2R:5320635:5320805:+	FBgn0017558	18.14765	0.015	NA	66	CI	NA	NA	0	574	170	1508	11	6	2	17	30	48	1.15234375	0.0668480028144361	NA
chrX:8478489:8478608:+@chrX:8478876:8478956:+	FBgn0030052	136.025	0.145	3	268	SEflanking	9.3	NA	0	119	80	3685	73	70	34	104	220	345	1.8875	0.0300977062434241	1
chr3L:837861:838624:+@chr3L:839250:839747:+	FBgn0035165	364.8452	0.025	1	626	CI	10.03	4.68	0	763	497	681	106	86	66	324	476	851	1.0322265625	0.00649628185642914	0.0026246719160105
chr2R:11757000:11760970:-@chr2R:11761040:11761182:-	FBgn0264089	34.98631	0.005	NA	70	CI	NA	NA	0	142	3970	3970	15	14	2	39	47	53	1.354296875	0.0727686835407476	NA
chr2R:20828148:20828577:-@chr2R:20828645:20829643:-	FBgn0035083	363.2726	0.025	NA	68	CI	NA	NA	0	998	429	429	44	42	61	121	195	340	1.56875	0.00921209004958144	NA
chrX:1757060:1757738:-@chrX:1757802:1758140:-	FBgn0023515	8.93433	0.025	3	64	RI	5.04	4.73	0	338	678	1696	12	9	11	13	13	28	3.903125	0.0892850988942086	0.0625
chr2L:22425011:22427795:-@chr2L:22428349:22428786:-	FBgn0064225	7978.973	0.03	NA	554	CI	NA	NA	0	437	2784	2784	875	805	908	3169	3161	4386	1.89765625	0.00580632816184976	NA
chr2R:17961043:17961409:-@chr2R:17961472:17962204:-	FBgn0034689	37.4443	0.01	3	63	CI	5.28	7.52	0	732	366	366	6	6	4	17	21	49	1.2302734375	0.0250576202977869	0.0476190476190476
